,publish_date,headline_text
693,20030221,wine and avocados drive mutton and wool off nz
694,20030221,wisla hold lazio in six goal thriller
695,20030221,woodgate told to stay away from elland road
696,20030221,workers return to work on burrup
697,20030221,youth group unhappy with appeal for carers
698,20030222,86 confirmed dead after us nightclub fire
699,20030222,act tourist attractions honoured at awards night
700,20030222,adelaide break port hearts
701,20030222,al qaeda members jailed for us uk terrorist plots
702,20030222,arafats number two outlines proposed ceasefire
703,20030222,athens risks turning into games disaster ioc
704,20030222,australia urged to abandon zimbabwe world cup match
705,20030222,black day for black caps
706,20030222,blix orders destruction of iraqi missiles
707,20030222,botched operation leaves teenager with brain damage
708,20030222,brockovich takes new cancer crusade to court
709,20030222,brogden accuses carr of fudging ambulance figures
710,20030222,brumbies pip reds at ballymore
711,20030222,cairns will play despite brawl
712,20030222,call for australian human rights act
713,20030222,canberra capitals win 2003 championship
714,20030222,capitals flames vie for wnbl title
715,20030222,captain refuses to ship wheat to iraq
716,20030222,childrens rights overlooked advocate
717,20030222,clp confident of winning lower house seat
718,20030222,coria stuns nalbandian to reach argentina semis
719,20030222,croatia launches bid for eu membership
720,20030222,crusaders begin defence with win
721,20030222,darwin police investigate attempted sex assault
722,20030222,davies webb share masters lead
723,20030222,death toll rises to 39 in us club blaze
724,20030222,deputy says iraq is ready for dialogue with us
725,20030222,despite rain govt says drought isnt over
726,20030222,donald left out of bangladesh clash
727,20030222,dumbledore replacement picked for potter film
728,20030222,eagles down dockers despite mix up
729,20030222,faldo withdraws from match play tournament
730,20030222,farina pays tribute to thomson
731,20030222,female cosmonauts keep feet on the ground
732,20030222,ferrero escude hobble out of rotterdam
733,20030222,ferreros rotterdam campaign ends in agony
734,20030222,flash flooding keeps ses busy
735,20030222,former star koen licks cats
736,20030222,fourth cup race postponed again
737,20030222,freeman splits with husband
738,20030222,french african leaders support iraq inspections
739,20030222,gebrselassie breaks two mile indoor wr
740,20030222,gebrselassie breaks wr feofanova reaches new
741,20030222,gurkhas discrimination case fails in uk court
742,20030222,hearing adjourned over prison riot
743,20030222,hip pain sidelines golf legend palmer
744,20030222,howell leads by one in california
745,20030222,hussain giles recalled for pakistan clash
746,20030222,iaea begins iran nuclear assessment
747,20030222,iraqs wheat comments political vaile
748,20030222,jackson leads caps to back to back titles
749,20030222,japan backs us campaign for fresh iraq vote
750,20030222,johnson pittman excel in canberra
751,20030222,kangaroos thump essendon hawks edge saints
752,20030222,kookaburras force dutch to draw
753,20030222,labor targets council golden handshakes
754,20030222,lara jumps to warnes defence
755,20030222,light winds delay fourth americas cup race
756,20030222,likud party still without coalition partner
757,20030222,long haul for graziers as rain breaks
758,20030222,massa test drives championship winning ferrari
759,20030222,metro recruiting women for bus driver positions
760,20030222,newcastle secures third spot
761,20030222,no confirmation of iraqi wheat order awb
762,20030222,not greece lightning but olympic work under control
763,20030222,nsw opp plans inquiry into community services
764,20030222,nt health minister calls for meeting with cwealth
765,20030222,ntini stars as bangladesh felled for 108
766,20030222,ny mayor plays down terrorist attack speculation
767,20030222,nz cricket to investigate durban nightclub brawl
768,20030222,oil price hikes may weigh on rates decision
769,20030222,one killed after us fuel barge explodes
770,20030222,pair missing after us fuel barge explodes
771,20030222,pearson routs aussie women
772,20030222,petrol price hike compared to interest rate rise
773,20030222,police coming off the beat oppn claims
774,20030222,police investigate muswellbrook death
775,20030222,police treat hunter valley death as murder
776,20030222,powell leaves japan talks now for china
777,20030222,powell starts asian tour for north korea talks
778,20030222,proteas demolish bangladesh
779,20030222,protesters afloat deliver peace message to pm
780,20030222,public less concerned with environment statistics
781,20030222,qld takes gong in aust tourism awards
782,20030222,rain brings relief for act farmers
783,20030222,rain falls on drought ravaged eastern states
784,20030222,recoba handed three match champions ban
785,20030222,results of first aids vaccine trial to be released
786,20030222,robo deer takes bullet for justice
787,20030222,roddick heads all us semis in memphis
788,20030222,saddam ponders un edict to scrap missiles
789,20030222,sad note as esteemed music educator dies
790,20030222,sa govt blocks glenelg high rise apartments
791,20030222,sampras withdraws from arizona replaced by hewitt
792,20030222,sa police closing in on schoolgirl killer
793,20030222,seaman rested for maine road visit
794,20030222,searchers fear 18 dead after china ferry sinks
795,20030222,selectors to announce warne replacement soon
796,20030222,seles to face henin hardenne in dubai final
797,20030222,shop owner on trial accused over bali bomb
798,20030222,s korea subway staff face kill charges over fire
799,20030222,smigun takes out nordic skiing world championship
800,20030222,st helens win super league season opener
801,20030222,stormers slaughter sharks
802,20030222,stuttle family welcomes travel offer
803,20030222,sunrace heads into gloomy final day
804,20030222,sun shines on rmit entry in eco car race
805,20030222,taipans stay alive cannons dodge bullets
806,20030222,tas relay to raise money for cancer council
807,20030222,teenagers stabbed in cbd fight
808,20030222,toll rises in us club fire
809,20030222,turkey poised for iraq deal with us
810,20030222,two killed in wa motorbike collision
811,20030222,uk warns of final phase in iraq stand off
812,20030222,ulster militants declare ceasefire
813,20030222,us authorities confirm 95 killed in club fire
814,20030222,us duo ensures all american semi finals
815,20030222,us nightclub fire death toll hits 39
